step_idx,step_in_unit,esp_id,label,rms_broadband,baseline_rms,peak1x,peak2x,residual,drift,slew,token,r_norm,delta_norm,sigma_norm
1090,91,2,Normal,0.103569,0.090876,0.062170,0.005840,0.012693,-0.003269,-0.108379,Recovery,0.126929,-0.065371,-0.361263
1091,92,2,Normal,0.155378,0.090876,0.094670,0.002940,0.064502,0.011112,0.051809,Nominal,0.645024,0.222242,0.172698
1092,93,2,Normal,0.076917,0.090876,0.047440,0.004360,-0.013959,0.023261,-0.078462,Nominal,-0.139591,0.465230,-0.261538
1093,94,2,Normal,0.104055,0.090876,0.058420,0.004130,0.013179,0.032707,0.027138,Nominal,0.131786,0.654131,0.090459
1094,95,2,Normal,0.038372,0.090876,0.022090,0.005950,-0.052504,0.036651,-0.065683,Nominal,-0.525041,0.733023,-0.218942
1095,96,2,Normal,0.081921,0.081921,0.050210,0.003190,0.000000,0.029207,0.052504,Nominal,0.000000,0.584131,0.175014
1096,97,2,Normal,0.080989,0.081921,0.048610,0.008850,-0.000931,0.033417,-0.000931,Nominal,-0.009314,0.668350,-0.003105
1097,98,2,Normal,0.150217,0.090876,0.085750,0.002480,0.059341,0.022372,0.060272,Nominal,0.593406,0.447441,0.200907
1098,99,2,Normal,0.202093,0.103569,0.121800,0.004860,0.098524,0.030192,0.039184,BoundaryGrazing,0.985242,0.603832,0.130612
1099,100,2,Normal,0.109613,0.104055,0.063020,0.006940,0.005558,0.018640,-0.092966,Recovery,0.055581,0.372804,-0.309887
1100,101,2,Normal,0.154381,0.104055,0.088830,0.004870,0.050326,0.022404,0.044768,Nominal,0.503260,0.448071,0.149226
1101,102,2,Normal,0.051787,0.104055,0.031130,0.008480,-0.052267,0.010727,-0.102593,Nominal,-0.522671,0.214532,-0.341977
1102,103,2,Normal,0.094008,0.103569,0.056640,0.006080,-0.009561,0.011166,0.042706,Nominal,-0.095613,0.223327,0.142353
1103,104,2,Normal,0.101006,0.103569,0.062020,0.001770,-0.002563,0.009592,0.006998,Nominal,-0.025631,0.191844,0.023327
1104,105,2,Normal,0.130069,0.103569,0.073260,0.003710,0.026500,0.017493,0.029063,Nominal,0.265000,0.349852,0.096877
1105,106,2,Normal,0.173137,0.104055,0.099800,0.005390,0.069082,0.024401,0.042582,Nominal,0.690822,0.488016,0.141941
1106,107,2,Normal,0.137337,0.104055,0.084250,0.009330,0.033282,0.027822,-0.035800,Nominal,0.332823,0.556444,-0.119333
1107,108,2,Normal,0.069470,0.104055,0.043090,0.011850,-0.034584,0.018430,-0.067867,Nominal,-0.345845,0.368593,-0.226222
1108,109,2,Normal,0.061174,0.101006,0.038700,0.001970,-0.039832,0.004594,-0.005247,Nominal,-0.398315,0.091882,-0.017490
1109,110,2,Normal,0.036074,0.101006,0.021650,0.001360,-0.064931,-0.002455,-0.025100,Nominal,-0.649314,-0.049097,-0.083666
1110,111,2,Normal,0.170000,0.109613,0.102530,0.004220,0.060387,-0.001449,0.125319,Nominal,0.603871,-0.028975,0.417729
1111,112,2,Normal,0.084604,0.109613,0.050260,0.003910,-0.025009,0.001277,-0.085396,Nominal,-0.250087,0.025542,-0.284653
1112,113,2,Normal,0.210995,0.109613,0.132490,0.006900,0.101382,0.012371,0.126391,EnvViolation,1.013821,0.247429,0.421303
1113,114,2,Normal,0.166518,0.109613,0.095770,0.005810,0.056905,0.018318,-0.044477,Recovery,0.569049,0.366365,-0.148258
1114,115,2,Rubbing,0.155188,0.130069,0.087070,0.002100,0.025119,0.018180,-0.031786,Nominal,0.251187,0.363602,-0.105954
1115,116,2,Normal,0.083171,0.101006,0.050070,0.004170,-0.017835,0.009488,-0.042954,Nominal,-0.178352,0.189767,-0.143180
1116,117,2,Normal,0.065003,0.101006,0.040110,0.009380,-0.036003,0.002560,-0.018168,Nominal,-0.360032,0.051197,-0.060560
1117,118,2,Normal,0.143637,0.130069,0.088400,0.002920,0.013568,0.007375,0.049571,Nominal,0.135682,0.147502,0.165238
1118,119,2,Rubbing,0.071711,0.130069,0.043870,0.008180,-0.058358,0.005522,-0.071926,Nominal,-0.583578,0.110449,-0.239753
1119,120,2,Normal,0.107774,0.107774,0.067960,0.001650,0.000000,0.012016,0.058358,Nominal,0.000000,0.240312,0.194526
1120,121,2,Normal,0.091635,0.091635,0.056460,0.002320,0.000000,0.005977,0.000000,Nominal,0.000000,0.119538,0.000000
1121,122,2,Normal,0.013484,0.084604,0.007080,0.001710,-0.071120,0.001366,-0.071120,Nominal,-0.711205,0.027315,-0.237068
1122,123,2,Normal,0.100232,0.091635,0.061910,0.006990,0.008597,-0.007913,0.079717,Nominal,0.085970,-0.158256,0.265725
1123,124,2,Normal,0.029763,0.091635,0.016240,0.001080,-0.061872,-0.019790,-0.070469,Nominal,-0.618717,-0.395809,-0.234895
1124,125,2,Normal,0.266519,0.100232,0.153760,0.012120,0.166288,-0.005674,0.228159,EnvViolation,1.662875,-0.113471,0.760531
1125,126,2,Normal,0.065745,0.091635,0.037370,0.002820,-0.025890,-0.006479,-0.192178,Recovery,-0.258902,-0.129581,-0.640593
1126,127,2,Normal,0.049765,0.091635,0.031510,0.007640,-0.041869,-0.007066,-0.015979,Nominal,-0.418694,-0.141314,-0.053264
1127,128,2,Normal,0.088068,0.088068,0.050170,0.000940,0.000000,-0.008423,0.041869,Nominal,0.000000,-0.168450,0.139565
1128,129,2,Rubbing,0.112221,0.088068,0.068080,0.001760,0.024153,-0.000171,0.024153,Nominal,0.241531,-0.003428,0.080510
1129,130,2,Normal,0.179603,0.088068,0.102530,0.002650,0.091535,0.008982,0.067382,BoundaryGrazing,0.915351,0.179642,0.224607
1130,131,2,Normal,0.264235,0.091635,0.149830,0.005440,0.172600,0.026242,0.081065,EnvViolation,1.726001,0.524842,0.270217
1131,132,2,Normal,0.164753,0.100232,0.103330,0.016540,0.064521,0.039806,-0.108079,Recovery,0.645213,0.796125,-0.360263
1132,133,2,Normal,0.055791,0.091635,0.031750,0.015130,-0.035844,0.035362,-0.100365,Nominal,-0.358436,0.707244,-0.334550
1133,134,2,Faulty sensor,0.004653,0.091635,0.002750,0.000100,-0.086982,0.032851,-0.051139,Nominal,-0.869822,0.657023,-0.170462
1134,135,2,Normal,0.131333,0.091635,0.080670,0.004020,0.039698,0.020192,0.126680,Nominal,0.396983,0.403845,0.422268
1135,136,2,Normal,0.145708,0.100232,0.089750,0.007650,0.045477,0.027329,0.005778,Nominal,0.454766,0.546578,0.019261
1136,137,2,Normal,0.122637,0.112221,0.069920,0.000540,0.010416,0.032557,-0.035061,Nominal,0.104158,0.651149,-0.116869
1137,138,2,Normal,0.063640,0.112221,0.038340,0.005180,-0.048581,0.027699,-0.058997,Nominal,-0.485809,0.553987,-0.196656
1138,139,2,Normal,0.146153,0.122637,0.092030,0.006090,0.023516,0.027636,0.072097,Nominal,0.235158,0.552712,0.240322
1139,140,2,Normal,0.133646,0.122637,0.081230,0.006480,0.011009,0.019583,-0.012507,Nominal,0.110089,0.391660,-0.041690
1140,141,2,Normal,0.155093,0.131333,0.088540,0.001540,0.023760,0.004699,0.012751,Nominal,0.237601,0.093980,0.042504
1141,142,2,Normal,0.119995,0.131333,0.074200,0.009840,-0.011338,-0.002887,-0.035098,Nominal,-0.113377,-0.057738,-0.116992
1142,143,2,Normal,0.052497,0.131333,0.031100,0.004340,-0.078836,-0.007186,-0.067499,Nominal,-0.788364,-0.143723,-0.224996
1143,144,2,Normal,0.194407,0.133646,0.118470,0.006680,0.060761,0.007588,0.139598,Nominal,0.607612,0.151763,0.465325
1144,145,2,Normal,0.038685,0.131333,0.020950,0.006730,-0.092648,-0.005646,-0.153409,BoundaryGrazing,-0.926477,-0.112928,-0.511363
1145,146,2,Normal,0.195322,0.131333,0.123520,0.008260,0.063989,-0.003795,0.156637,Recovery,0.639894,-0.075903,0.522123
1146,147,2,Normal,0.039591,0.122637,0.021670,0.009900,-0.083046,-0.013141,-0.147035,Nominal,-0.830461,-0.262827,-0.490118
1147,148,2,Normal,0.084685,0.122637,0.051060,0.002690,-0.037952,-0.012078,0.045094,Nominal,-0.379520,-0.241569,0.150314
1148,149,2,Normal,0.139677,0.131333,0.086250,0.014410,0.008344,-0.013596,0.046296,Nominal,0.083442,-0.271912,0.154321
1149,150,2,Rubbing,0.057784,0.122637,0.033340,0.006210,-0.064853,-0.021182,-0.073197,Nominal,-0.648528,-0.423635,-0.243990
1150,151,2,Normal,0.030630,0.119995,0.017590,0.006960,-0.089366,-0.032494,-0.024513,Nominal,-0.893659,-0.649887,-0.081711
1151,152,2,Normal,0.200027,0.119995,0.121890,0.001930,0.080031,-0.023357,0.169397,Nominal,0.800312,-0.467150,0.564657
1152,153,2,Normal,0.130330,0.130330,0.078130,0.008980,0.000000,-0.015474,-0.080031,Nominal,0.000000,-0.309477,-0.266771
1153,154,2,Normal,0.094282,0.119995,0.057930,0.007030,-0.025713,-0.024121,-0.025713,Nominal,-0.257130,-0.482425,-0.085710
1154,155,2,Normal,0.144519,0.119995,0.083360,0.006180,0.024524,-0.012404,0.050237,Nominal,0.245240,-0.248082,0.167457
1155,156,2,Normal,0.146916,0.119995,0.092700,0.001020,0.026921,-0.016111,0.002397,Nominal,0.269208,-0.322219,0.007989
1156,157,2,Normal,0.070837,0.094282,0.043810,0.008290,-0.023445,-0.010151,-0.050366,Nominal,-0.234452,-0.203017,-0.167887
1157,158,2,Normal,0.036220,0.094282,0.021690,0.007890,-0.058063,-0.012162,-0.034618,Nominal,-0.580627,-0.243239,-0.115392
1158,159,2,Normal,0.078492,0.084685,0.046380,0.010100,-0.006193,-0.013616,0.051870,Nominal,-0.061932,-0.272314,0.172898
1159,160,2,Normal,0.126053,0.094282,0.077740,0.006400,0.031771,-0.003953,0.037964,Nominal,0.317705,-0.079067,0.126546
1160,161,2,Normal,0.057062,0.084685,0.034260,0.007700,-0.027623,0.002221,-0.059394,Nominal,-0.276233,0.044418,-0.197979
1161,162,2,Normal,0.160037,0.094282,0.091320,0.001320,0.065755,0.000793,0.093378,Nominal,0.657549,0.015865,0.311261
1162,163,2,Normal,0.113123,0.113123,0.070840,0.009720,0.000000,0.000793,-0.065755,Nominal,0.000000,0.015865,-0.219183
1163,164,2,Normal,0.217422,0.113123,0.123120,0.010040,0.104298,0.013794,0.104298,EnvViolation,1.042984,0.275888,0.347661
1164,165,2,Normal,0.106898,0.113123,0.061270,0.008090,-0.006225,0.010719,-0.110524,Recovery,-0.062254,0.214390,-0.368413
1165,166,2,Normal,0.059910,0.113123,0.036980,0.001890,-0.053213,0.002706,-0.046988,Nominal,-0.532133,0.054121,-0.156626
1166,167,2,Normal,0.105607,0.106898,0.064710,0.007580,-0.001291,0.004921,0.051922,Nominal,-0.012914,0.098429,0.173073
1167,168,2,Normal,0.100723,0.105607,0.062050,0.001740,-0.004883,0.010239,-0.003592,Nominal,-0.048832,0.204788,-0.011972
1168,169,2,Normal,0.076990,0.105607,0.043350,0.006450,-0.028616,0.007997,-0.023733,Nominal,-0.286163,0.159942,-0.079110
1169,170,2,Normal,0.089494,0.100723,0.054420,0.005240,-0.011229,0.003697,0.017387,Nominal,-0.112294,0.073942,0.057956
1170,171,2,Normal,0.052778,0.089494,0.030990,0.008460,-0.036716,0.002788,-0.025486,Nominal,-0.367156,0.055758,-0.084954
1171,172,2,Normal,0.138026,0.100723,0.087270,0.005480,0.037303,-0.000057,0.074018,Nominal,0.373028,-0.001147,0.246728
1172,173,2,Normal,0.148358,0.105607,0.089360,0.003780,0.042752,0.004218,0.005449,Nominal,0.427516,0.084357,0.018163
1173,174,2,Faulty sensor,0.007933,0.105607,0.004560,0.000090,-0.097674,-0.015979,-0.140426,BoundaryGrazing,-0.976740,-0.319588,-0.468085
1174,175,2,Normal,0.050209,0.100723,0.027840,0.001920,-0.050514,-0.020408,0.047160,Recovery,-0.505140,-0.408165,0.157200
1175,176,2,Normal,0.040906,0.100723,0.023000,0.002320,-0.059817,-0.021069,-0.009303,Nominal,-0.598171,-0.421373,-0.031010
1176,177,2,Faulty sensor,0.002784,0.089494,0.001420,0.000330,-0.086710,-0.029610,-0.026893,Nominal,-0.867098,-0.592209,-0.089642
1177,178,2,Normal,0.108147,0.089494,0.065120,0.005450,0.018653,-0.027257,0.105363,Nominal,0.186529,-0.545137,0.351209
1178,179,2,Normal,0.196139,0.089494,0.111230,0.006730,0.106645,-0.013731,0.087992,EnvViolation,1.066451,-0.274615,0.293307
1179,180,2,Normal,0.076778,0.076990,0.045540,0.004130,-0.000212,-0.012629,-0.106857,Recovery,-0.002118,-0.252579,-0.356190
1180,181,2,Unbalance,0.297948,0.089494,0.170060,0.002400,0.208454,0.011888,0.208666,EnvViolation,2.084537,0.237759,0.695552
1181,182,2,Normal,0.136269,0.089494,0.083810,0.006040,0.046775,0.012835,-0.161678,Recovery,0.467754,0.256704,-0.538928
1182,183,2,Normal,0.074266,0.076990,0.044550,0.001120,-0.002724,0.008288,-0.049500,Nominal,-0.027242,0.165753,-0.164999
1183,184,2,Normal,0.073240,0.076778,0.044590,0.009550,-0.003539,0.017701,-0.000815,Nominal,-0.035389,0.354023,-0.002716
1184,185,2,Normal,0.045621,0.074266,0.025600,0.011990,-0.028645,0.019888,-0.025106,Nominal,-0.286447,0.397761,-0.083686
1185,186,2,Normal,0.143520,0.076778,0.081840,0.003590,0.066742,0.032544,0.095386,Nominal,0.667417,0.650879,0.317955
1186,187,2,Normal,0.073064,0.074266,0.043420,0.004760,-0.001202,0.041095,-0.067943,Nominal,-0.012016,0.821895,-0.226478
1187,188,2,Normal,0.052904,0.073240,0.031910,0.007600,-0.020336,0.037196,-0.019134,Nominal,-0.203357,0.743918,-0.063780
1188,189,2,Normal,0.075527,0.074266,0.043050,0.002450,0.001261,0.026658,0.021597,Nominal,0.012611,0.533150,0.071989
1189,190,2,Normal,0.128173,0.075527,0.073780,0.004410,0.052646,0.031943,0.051385,Nominal,0.526463,0.638866,0.171284
1190,191,2,Normal,0.113342,0.076778,0.071470,0.000700,0.036564,0.014754,-0.016082,Nominal,0.365640,0.295087,-0.053608
1191,192,2,Normal,0.154718,0.108147,0.093920,0.006260,0.046571,0.014734,0.010007,Nominal,0.465715,0.294679,0.033358
1192,193,2,Normal,0.171945,0.113342,0.104600,0.005900,0.058603,0.020867,0.012031,Nominal,0.586029,0.417333,0.040105
1193,194,2,Normal,0.140629,0.113342,0.086940,0.004000,0.027287,0.023949,-0.031316,Nominal,0.272871,0.478985,-0.104386
1194,195,2,Normal,0.106053,0.113342,0.060120,0.008590,-0.007289,0.026085,-0.034576,Nominal,-0.072891,0.521696,-0.115254
1195,196,2,Normal,0.137665,0.113342,0.082890,0.010420,0.024322,0.021843,0.031612,Nominal,0.243225,0.436858,0.105372
1196,197,2,Normal,0.074836,0.106053,0.046180,0.008470,-0.031218,0.018841,-0.055540,Nominal,-0.312178,0.376826,-0.185134
1197,198,2,Normal,0.066341,0.106053,0.037470,0.001110,-0.039713,0.016904,-0.008495,Nominal,-0.397128,0.338071,-0.028317
1198,199,2,Normal,0.027658,0.106053,0.010070,0.009160,-0.078396,0.008938,-0.038683,Nominal,-0.783956,0.178758,-0.128943
1199,200,2,Normal,0.056917,0.106053,0.032890,0.008970,-0.049137,-0.001240,0.029259,Nominal,-0.491366,-0.024808,0.097530
1200,201,2,Normal,0.175238,0.106053,0.099120,0.003340,0.069185,0.002022,0.118322,Nominal,0.691849,0.040434,0.394405
1201,202,2,Normal,0.041358,0.106053,0.023870,0.004390,-0.064695,-0.009105,-0.133880,Nominal,-0.646952,-0.182099,-0.446267
1202,203,2,Normal,0.148244,0.113342,0.090330,0.004560,0.034902,-0.011475,0.099597,Nominal,0.349018,-0.229501,0.331990
1203,204,2,Normal,0.026991,0.113342,0.014980,0.003840,-0.086351,-0.022839,-0.121253,Nominal,-0.863511,-0.456778,-0.404176
1204,205,2,Normal,0.123827,0.113342,0.070020,0.008460,0.010484,-0.021062,0.096835,Nominal,0.104842,-0.421231,0.322785
1205,206,2,Normal,0.175448,0.123827,0.100140,0.001050,0.051622,-0.018332,0.041137,Nominal,0.516216,-0.366633,0.137125
1206,207,2,Normal,0.086690,0.106053,0.052700,0.003640,-0.019363,-0.017146,-0.070985,Nominal,-0.193631,-0.342923,-0.236616
1207,208,2,Normal,0.105696,0.105696,0.064560,0.008160,0.000000,-0.013175,0.019363,Nominal,0.000000,-0.263498,0.064544
1208,209,2,Normal,0.199401,0.105696,0.113710,0.001910,0.093705,0.004035,0.093705,BoundaryGrazing,0.937047,0.080703,0.312349
1209,210,2,Normal,0.061413,0.086690,0.037260,0.002620,-0.025277,0.006421,-0.118982,Recovery,-0.252769,0.128422,-0.396605
1210,211,2,Normal,0.081835,0.081835,0.049900,0.006850,0.000000,-0.000497,0.025277,Nominal,0.000000,-0.009948,0.084256
1211,212,2,Normal,0.075720,0.081835,0.047310,0.006010,-0.006115,0.005361,-0.006115,Nominal,-0.061154,0.107212,-0.020385
1212,213,2,Normal,0.041216,0.081835,0.023080,0.001940,-0.040619,-0.002191,-0.034503,Nominal,-0.406189,-0.043830,-0.115011
1213,214,2,Faulty sensor,0.002491,0.081835,0.001360,0.000040,-0.079344,-0.001491,-0.038726,Nominal,-0.793445,-0.029817,-0.129085
1214,215,2,Normal,0.139029,0.086690,0.083770,0.009230,0.052339,0.002695,0.131683,Nominal,0.523388,0.053893,0.438944
1215,216,2,Normal,0.063638,0.081835,0.038500,0.003010,-0.018197,-0.004287,-0.070536,Nominal,-0.181972,-0.085745,-0.235120
1216,217,2,Normal,0.111745,0.086690,0.068890,0.004850,0.025055,0.000155,0.043252,Nominal,0.250547,0.003091,0.144173
1217,218,2,Normal,0.111730,0.086690,0.068650,0.003170,0.025039,0.002658,-0.000015,Nominal,0.250394,0.053169,-0.000051
1218,219,2,Faulty sensor,0.006307,0.086690,0.003560,0.000030,-0.080384,-0.014750,-0.105423,Nominal,-0.803836,-0.295007,-0.351410
1219,220,2,Normal,0.126030,0.086690,0.071240,0.003500,0.039340,-0.008289,0.119723,Nominal,0.393398,-0.165774,0.399078
1220,221,2,Normal,0.144804,0.086690,0.083330,0.008420,0.058113,-0.002477,0.018774,Nominal,0.581135,-0.049547,0.062579
1221,222,2,Normal,0.124390,0.105696,0.071440,0.009320,0.018694,0.000004,-0.039420,Nominal,0.186939,0.000072,-0.131399
1222,223,2,Normal,0.029560,0.081835,0.016910,0.006210,-0.052275,-0.001162,-0.070969,Nominal,-0.522753,-0.023241,-0.236564
1223,224,2,Normal,0.094991,0.081835,0.054170,0.003460,0.013156,0.008088,0.065431,Nominal,0.131560,0.161760,0.218104
1224,225,2,Normal,0.144918,0.094991,0.083570,0.002460,0.049927,0.007847,0.036771,Nominal,0.499269,0.156936,0.122569
1225,226,2,Normal,0.219369,0.111730,0.124200,0.002960,0.107639,0.020430,0.057712,EnvViolation,1.076392,0.408609,0.192375
1226,227,2,Normal,0.104929,0.111730,0.063740,0.001080,-0.006801,0.017245,-0.114440,Recovery,-0.068006,0.344898,-0.381466
1227,228,2,Faulty sensor,0.005708,0.111730,0.003570,0.000130,-0.106021,0.004139,-0.099221,EnvViolation,-1.060215,0.082777,-0.330736
1228,229,2,Normal,0.235635,0.111745,0.134500,0.000950,0.123890,0.024566,0.229911,EnvViolation,1.238899,0.491324,0.766371
1229,230,2,Normal,0.131412,0.111745,0.079170,0.006080,0.019667,0.022599,-0.104222,Recovery,0.196674,0.451979,-0.347408
1230,231,2,Normal,0.187176,0.124390,0.118430,0.004130,0.062786,0.023066,0.043119,Nominal,0.627860,0.461324,0.143729
1231,232,2,Normal,0.098182,0.124390,0.061540,0.004340,-0.026208,0.018576,-0.088994,Nominal,-0.262078,0.371521,-0.296646
1232,233,2,Normal,0.107142,0.124390,0.062790,0.006110,-0.017248,0.022079,0.008960,Nominal,-0.172483,0.441575,0.029865
1233,234,2,Normal,0.052601,0.124390,0.029440,0.006340,-0.071789,0.013584,-0.054541,Nominal,-0.717890,0.271685,-0.181802
1234,235,2,Normal,0.166690,0.124390,0.104270,0.004750,0.042300,0.012822,0.114089,Nominal,0.422996,0.256430,0.380295
1235,236,2,Normal,0.239081,0.124390,0.137890,0.006940,0.114691,0.013527,0.072391,EnvViolation,1.146909,0.270533,0.241304
1236,237,2,Normal,0.064563,0.107142,0.037300,0.019130,-0.042579,0.009949,-0.157270,Recovery,-0.425787,0.198977,-0.524232
1237,238,2,Normal,0.076256,0.107142,0.046040,0.005070,-0.030886,0.017462,0.011692,Nominal,-0.308865,0.349247,0.038974
1238,239,2,Normal,0.227256,0.131412,0.138470,0.006460,0.095844,0.014658,0.126730,BoundaryGrazing,0.958438,0.293155,0.422434
1239,240,2,Normal,0.099787,0.107142,0.062750,0.006700,-0.007355,0.011955,-0.103199,Recovery,-0.073553,0.239109,-0.343997
1240,241,2,Normal,0.167637,0.107142,0.095080,0.005780,0.060495,0.011726,0.067850,Nominal,0.604951,0.234527,0.226168
1241,242,2,Normal,0.274083,0.131412,0.155390,0.007530,0.142671,0.028614,0.082176,EnvViolation,1.426706,0.572284,0.273918
1242,243,2,Normal,0.163414,0.163414,0.103200,0.004050,0.000000,0.030339,-0.142671,Recovery,0.000000,0.606781,-0.475569
1243,244,2,Normal,0.115571,0.131412,0.072740,0.002570,-0.015842,0.035934,-0.015842,Nominal,-0.158416,0.718676,-0.052805
1244,245,2,Normal,0.084032,0.115571,0.050920,0.002860,-0.031539,0.028550,-0.015698,Nominal,-0.315391,0.570998,-0.052325
1245,246,2,Normal,0.033943,0.107142,0.019220,0.000400,-0.073199,0.009761,-0.041660,Nominal,-0.731992,0.195218,-0.138867
1246,247,2,Rubbing,0.116956,0.115571,0.067000,0.003910,0.001385,0.014157,0.074584,Nominal,0.013852,0.283146,0.248615
1247,248,2,Normal,0.108743,0.115571,0.068160,0.004710,-0.006828,0.016563,-0.008213,Nominal,-0.068278,0.331263,-0.027377
1248,249,2,Normal,0.075750,0.115571,0.047970,0.009910,-0.039821,0.002997,-0.032993,Nominal,-0.398210,0.059934,-0.109977
1249,250,2,Normal,0.047862,0.108743,0.025630,0.005090,-0.060881,-0.002356,-0.021060,Nominal,-0.608807,-0.047117,-0.070199
1250,251,2,Normal,0.197409,0.108743,0.124980,0.004790,0.088666,0.000461,0.149547,Nominal,0.886658,0.009224,0.498488
1251,252,2,Normal,0.225862,0.115571,0.137570,0.003130,0.110291,-0.002777,0.021626,EnvViolation,1.102914,-0.055534,0.072085
1252,253,2,Normal,0.068795,0.115571,0.042600,0.009370,-0.046775,-0.007454,-0.157067,Recovery,-0.467754,-0.149085,-0.523556
1253,254,2,Normal,0.111466,0.111466,0.067970,0.010960,0.000000,-0.005870,0.046775,Nominal,0.000000,-0.117402,0.155918
1254,255,2,Normal,0.075045,0.111466,0.045240,0.004570,-0.036420,-0.006358,-0.036420,Nominal,-0.364203,-0.127164,-0.121401
1255,256,2,Normal,0.069986,0.108743,0.043210,0.005560,-0.038757,-0.002914,-0.002337,Nominal,-0.387573,-0.058280,-0.007790
1256,257,2,Faulty sensor,0.002738,0.084032,0.001560,0.000270,-0.081293,-0.011182,-0.042536,Nominal,-0.812931,-0.223637,-0.141786
1257,258,2,Normal,0.117089,0.084032,0.073600,0.006820,0.033057,-0.007193,0.114351,Nominal,0.330574,-0.143867,0.381168
1258,259,2,Normal,0.112507,0.084032,0.069520,0.007520,0.028476,-0.000364,-0.004582,Nominal,0.284758,-0.007273,-0.015272
1259,260,2,Normal,0.148898,0.108743,0.089770,0.007020,0.040155,0.009740,0.011679,Nominal,0.401547,0.194798,0.038930
1260,261,2,Normal,0.075842,0.108743,0.045820,0.009630,-0.032901,-0.002417,-0.073055,Nominal,-0.329006,-0.048335,-0.243518
1261,262,2,Normal,0.217567,0.108743,0.131210,0.009880,0.108824,-0.002563,0.141725,EnvViolation,1.088243,-0.051269,0.472416
1262,263,2,Normal,0.103387,0.103387,0.059310,0.001260,0.000000,0.002114,-0.108824,Recovery,0.000000,0.042282,-0.362748
1263,264,2,Normal,0.074273,0.103387,0.047030,0.008990,-0.029114,-0.000797,-0.029114,Nominal,-0.291139,-0.015946,-0.097046
1264,265,2,Normal,0.186953,0.111466,0.115780,0.005190,0.075487,0.010393,0.104601,Nominal,0.754872,0.207869,0.348670
1265,266,2,Normal,0.060573,0.103387,0.034310,0.002400,-0.042814,0.009988,-0.118301,Nominal,-0.428142,0.199755,-0.394338
