timestamp,episode_id,episode,event_type,event_class,observed_annulus_pa,expected_annulus_pa,observed_choke_pa,expected_choke_pa,observed_xmas_pa,expected_xmas_pa,observed_xmas_degc,expected_xmas_degc
7080,3,dhsv_closure_b,2,0,17477980.0,17479932.5,1946962.0,1947998.25,17550140.0,17548022.5,111.92,111.92
7140,3,dhsv_closure_b,2,0,17478630.0,17479932.5,1947201.5,1947910.0,17548490.0,17548030.0,111.92,111.92
7200,3,dhsv_closure_b,2,0,17477470.0,17479857.5,1948174.0,1947998.25,17549650.0,17548202.5,111.92,111.92
7260,3,dhsv_closure_b,2,0,17479260.0,17479625.0,1950049.0,1948079.0,17548555.0,17548255.0,111.89,111.92
7320,3,dhsv_closure_b,2,0,17477750.0,17479535.0,1949727.0,1948155.0,17549050.0,17548290.0,111.9,111.92
7380,3,dhsv_closure_b,2,0,17477750.0,17479385.0,1951557.5,1948363.0,17548180.0,17548255.0,111.89,111.91
7440,3,dhsv_closure_b,2,0,17477750.0,17479160.0,1947643.0,1948363.0,17547080.0,17548212.5,111.91,111.91
7500,3,dhsv_closure_b,2,0,17480560.0,17479160.0,1946204.0,1948098.0,17547900.0,17548212.5,111.9,111.91
7560,3,dhsv_closure_b,2,0,17480560.0,17479160.0,1947441.5,1947998.25,17547820.0,17548212.5,111.87,111.91
7620,3,dhsv_closure_b,2,0,17480560.0,17479160.0,1948615.5,1948098.0,17548830.0,17548255.0,111.87,111.91
7680,3,dhsv_closure_b,2,0,17480560.0,17479160.0,1948098.0,1948136.0,17548315.0,17548290.0,111.87,111.91
7740,3,dhsv_closure_b,2,0,17480560.0,17479160.0,1950976.5,1948136.0,17548895.0,17548367.5,111.88,111.91
7800,3,dhsv_closure_b,2,0,17480245.0,17479160.0,1951469.0,1948388.25,17548520.0,17548455.0,111.88,111.91
7860,3,dhsv_closure_b,2,0,17479695.0,17479160.0,1945825.0,1948136.0,17547985.0,17548402.5,111.92,111.91
7920,3,dhsv_closure_b,2,0,17479395.0,17479160.0,1945825.0,1948036.25,17539455.0,17548402.5,111.91,111.91
7980,3,dhsv_closure_b,2,0,17483180.0,17479160.0,1945636.0,1948036.25,17549500.0,17548402.5,111.91,111.91
8040,3,dhsv_closure_b,2,0,17482925.0,17479160.0,1945446.0,1948036.25,17546595.0,17548290.0,111.92,111.91
8100,3,dhsv_closure_b,2,0,17482525.0,17479160.0,1949259.5,1948036.25,17547645.0,17548290.0,111.9,111.91
8160,3,dhsv_closure_b,2,0,17482120.0,17479160.0,1948779.5,1948136.0,17547215.0,17548255.0,111.87,111.91
8220,3,dhsv_closure_b,2,0,17479715.0,17479327.5,1950408.5,1948388.25,17546835.0,17548255.0,111.88,111.91
8280,3,dhsv_closure_b,2,0,17480675.0,17479545.0,1945408.5,1948388.25,17548610.0,17548290.0,111.88,111.91
8340,3,dhsv_closure_b,2,0,17482110.0,17479545.0,1946469.0,1948136.0,17546860.0,17548290.0,111.9,111.9
8400,3,dhsv_closure_b,2,0,17482725.0,17479545.0,1944537.0,1947870.5,17547650.0,17548290.0,111.9,111.9
8460,3,dhsv_closure_b,2,0,17481005.0,17479705.0,1946810.0,1947870.5,17547115.0,17548290.0,111.93,111.9
8520,3,dhsv_closure_b,2,0,17481110.0,17479980.0,1949083.0,1948136.0,17546820.0,17548247.5,111.91,111.9
8580,3,dhsv_closure_b,2,0,17480110.0,17480177.5,1950200.0,1948388.25,17548100.0,17548140.0,111.88,111.9
8640,3,dhsv_closure_b,2,0,17481705.0,17480402.5,1947359.0,1948136.0,17548200.0,17548140.0,111.88,111.9
8700,3,dhsv_closure_b,2,0,17481300.0,17480560.0,1946832.0,1947870.5,17547715.0,17548042.5,111.88,111.9
8760,3,dhsv_closure_b,2,0,17480895.0,17480560.0,1946659.0,1947542.25,17533425.0,17547942.5,111.87,111.9
8820,3,dhsv_closure_b,2,0,17473615.0,17480560.0,1946507.0,1947400.25,17397570.0,17547942.5,111.87,111.9
8880,3,dhsv_closure_b,2,0,17429765.0,17480560.0,1931242.0,1947400.25,17123455.0,17547860.0,111.94,111.9
8940,3,dhsv_closure_b,2,0,17381195.0,17480560.0,1882719.5,1947400.25,16915605.0,17547767.5,112.07,111.9
9000,3,dhsv_closure_b,2,0,17335265.0,17480560.0,1826052.5,1947095.5,16750080.0,17547682.5,112.15,111.9
9060,3,dhsv_closure_b,2,0,17259730.0,17480560.0,1766375.0,1946821.0,16637940.0,17547647.5,112.25,111.9
9120,3,dhsv_closure_b,2,0,17178980.0,17480560.0,1715860.0,1946734.5,16571700.0,17547430.0,112.42,111.9
9180,3,dhsv_closure_b,2,0,17125180.0,17480560.0,1669150.5,1946583.0,16509925.0,17547165.0,112.49,111.9
9240,3,dhsv_closure_b,2,0,17067440.0,17480560.0,1633797.0,1946488.0,16487455.0,17547165.0,112.66,111.9
9300,3,dhsv_closure_b,2,0,17018695.0,17480560.0,1600408.5,1946488.0,16488335.0,17546987.5,112.8,111.9
9360,3,dhsv_closure_b,2,0,16974485.0,17480402.5,1571895.0,1946147.0,16511540.0,17546847.5,112.92,111.9
9420,3,dhsv_closure_b,2,0,16929840.0,17480177.5,1548015.0,1945825.0,16560225.0,17546827.5,113.12,111.91
9480,3,dhsv_closure_b,2,0,16921565.0,17479912.5,1522416.5,1945730.5,16616555.0,17546707.5,113.28,111.91
9540,3,dhsv_closure_b,2,0,16905705.0,17479705.0,1503452.0,1945541.0,16700635.0,17543025.0,113.43,111.91
9600,3,dhsv_closure_b,2,0,16906610.0,17479545.0,1485106.0,1945427.25,16770145.0,17536440.0,113.5,111.92
9660,3,dhsv_closure_b,2,0,16907755.0,17476505.0,1467825.5,1944972.75,16814460.0,17465497.5,113.53,111.92
9720,3,dhsv_closure_b,2,0,16928760.0,17451690.0,1444209.5,1937889.5,16861025.0,17260512.5,113.52,111.93
9780,3,dhsv_closure_b,2,0,16927130.0,17405480.0,1429732.0,1906980.75,16878850.0,17019530.0,113.48,112.0
9840,3,dhsv_closure_b,2,0,16931930.0,17358230.0,1412416.5,1854386.0,16878700.0,16897227.5,113.42,112.11
9900,3,dhsv_closure_b,2,0,16951100.0,17297497.5,1403136.5,1796213.75,16880330.0,16879590.0,113.4,112.2
9960,3,dhsv_closure_b,2,0,16951100.0,17219355.0,1410980.0,1741117.5,16880265.0,16879557.5,113.35,112.34
10020,3,dhsv_closure_b,2,0,16951100.0,17152080.0,1412893.5,1692505.25,16879230.0,16879040.0,113.28,112.45
10080,3,dhsv_closure_b,2,0,16951705.0,17096310.0,1419603.5,1651473.75,16877840.0,16878775.0,113.25,112.57
10140,3,dhsv_closure_b,2,0,16952285.0,17043067.5,1434765.0,1617102.75,16873030.0,16878270.0,113.19,112.73
10200,3,dhsv_closure_b,2,0,16951565.0,16996590.0,1466612.0,1586151.75,16856555.0,16875435.0,113.16,112.86
10260,3,dhsv_closure_b,2,0,16950755.0,16963385.0,1494026.0,1559955.0,16854425.0,16867027.5,113.16,113.02
10320,3,dhsv_closure_b,2,0,16950040.0,16951995.0,1539475.5,1543745.25,16834365.0,16858790.0,113.12,113.12
10380,3,dhsv_closure_b,2,0,16950995.0,16951635.0,1594689.5,1543745.25,16830445.0,16855490.0,113.11,113.12
10440,3,dhsv_closure_b,2,0,16928630.0,16951332.5,1658325.5,1543745.25,16810485.0,16844395.0,113.11,113.12
10500,3,dhsv_closure_b,2,0,16928630.0,16951100.0,1748325.5,1543745.25,16809630.0,16832405.0,113.11,113.12
10560,3,dhsv_closure_b,2,0,16928640.0,16951100.0,1889347.5,1543745.25,16796420.0,16822452.5,113.11,113.12
10620,3,dhsv_closure_b,2,0,16925740.0,16951047.5,2022700.0,1543745.25,16781305.0,16812472.5,113.11,113.12
10680,3,dhsv_closure_b,2,0,16905905.0,16950875.0,2195256.5,1543745.25,16761630.0,16810057.5,113.1,113.12
10740,3,dhsv_closure_b,2,0,16896375.0,16950397.5,2484713.5,1543745.25,16746310.0,16803025.0,113.1,113.12
10800,3,dhsv_closure_b,2,0,16883845.0,16940985.0,2761089.5,1543745.25,16741305.0,16803025.0,112.98,113.12
10860,3,dhsv_closure_b,2,0,16881315.0,16930885.0,3138741.0,1543745.25,16742330.0,16803025.0,112.95,113.12
10920,3,dhsv_closure_b,2,0,16881940.0,16929300.0,3535104.0,1543745.25,16724375.0,16803025.0,112.95,113.12
10980,3,dhsv_closure_b,2,0,16866285.0,16928700.0,3775065.5,1543745.25,16718725.0,16803025.0,112.99,113.12
11040,3,dhsv_closure_b,2,0,16859210.0,16928635.0,3923029.5,1543745.25,16719915.0,16803025.0,113.01,113.12
11100,3,dhsv_closure_b,2,0,16858030.0,16928630.0,4036353.0,1543745.25,16719785.0,16803025.0,112.97,113.12
11160,3,dhsv_closure_b,2,0,16857640.0,16927880.0,4129249.0,1543745.25,16738905.0,16803025.0,112.97,113.12
11220,3,dhsv_closure_b,2,0,16857930.0,16926435.0,4213291.5,1567082.5,16742595.0,16803025.0,113.02,113.12
11280,3,dhsv_closure_b,2,0,16837220.0,16926435.0,4288021.5,1626507.5,16756555.0,16803025.0,113.03,113.11
11340,3,dhsv_closure_b,2,0,16837035.0,16926435.0,4358209.0,1703325.5,16764860.0,16803025.0,113.03,113.11
11400,3,dhsv_closure_b,2,0,16836850.0,16926435.0,4414392.5,1818836.5,16765070.0,16803025.0,112.98,113.11
11460,3,dhsv_closure_b,2,0,16836660.0,16926435.0,4469428.5,1956023.75,16766280.0,16788862.5,112.97,113.11
11520,3,dhsv_closure_b,2,0,16836475.0,16915822.5,4522155.5,2108978.25,16765285.0,16773792.5,112.97,113.11
11580,3,dhsv_closure_b,2,0,16836290.0,16901140.0,4558613.0,2339985.0,16765150.0,16765782.5,112.95,113.1
11640,3,dhsv_closure_b,2,0,16836100.0,16890110.0,4602091.5,2622901.5,16765365.0,16765325.0,112.93,113.06
11700,3,dhsv_closure_b,2,0,16836575.0,16882892.5,4631678.5,2949915.25,16764775.0,16765217.5,112.93,113.03
11760,3,dhsv_closure_b,2,0,16838195.0,16881627.5,4678928.5,3336922.5,16764865.0,16765110.0,112.93,113.02
11820,3,dhsv_closure_b,2,0,16837240.0,16873800.0,4894610.5,3655084.75,16748740.0,16764967.5,112.8,113.02
11880,3,dhsv_closure_b,2,0,16836345.0,16862747.5,5002640.5,3849047.5,16742950.0,16764862.5,112.8,113.0
11940,3,dhsv_closure_b,2,0,16838750.0,16858620.0,5079544.0,3979691.25,16742480.0,16764817.5,112.8,112.98
12000,3,dhsv_closure_b,2,0,16838750.0,16857980.0,5137223.5,4082801.0,16741330.0,16763202.5,112.8,112.98
12060,3,dhsv_closure_b,2,0,16838750.0,16857785.0,5188321.5,4171270.25,16742435.0,16759092.5,112.8,112.97
12120,3,dhsv_closure_b,2,0,16837535.0,16848195.0,5239609.5,4250656.5,16744140.0,16752647.5,112.83,112.97
12180,3,dhsv_closure_b,2,102,16836490.0,16838750.0,5276200.5,4323115.25,16743620.0,16747525.0,112.79,112.97
12240,3,dhsv_closure_b,2,102,16523905.0,16838750.0,5316463.0,4386300.75,14191450.0,16745225.0,112.39,112.97
12300,3,dhsv_closure_b,2,102,14226245.0,16838472.5,5341181.5,4441910.5,11629960.0,16743880.0,107.69,112.96
12360,3,dhsv_closure_b,2,102,12634870.0,16837865.0,5304609.5,4495792.0,10489330.0,16743285.0,101.17,112.95
12420,3,dhsv_closure_b,2,102,11580800.0,16837387.5,5156731.0,4540384.25,9832263.0,16742772.5,92.76,112.95
12480,3,dhsv_closure_b,2,102,10764340.0,16837230.0,5115481.0,4580352.25,9454989.5,16742537.5,83.98,112.94
12540,3,dhsv_closure_b,2,102,10371295.0,16837127.5,5013208.5,4616885.0,9372280.5,16742457.5,78.45,112.93
12600,3,dhsv_closure_b,2,102,10148190.0,16836942.5,4871333.5,4655303.5,9306953.0,16742457.5,73.95,112.93
12660,3,dhsv_closure_b,2,102,9999004.0,16836755.0,4825077.0,4752002.75,9243214.0,16742457.5,69.96,112.88
12720,3,dhsv_closure_b,2,102,9876813.5,16836617.5,4828644.0,4826860.5,9215476.5,16742457.5,66.65,112.81
12780,3,dhsv_closure_b,2,102,9760701.0,16836532.5,4817991.0,4826860.5,9156596.0,16742457.5,63.36,112.8
12840,3,dhsv_closure_b,2,102,9695844.5,16836482.5,4835064.5,4831854.25,9122019.5,16742457.5,60.61,112.8
12900,3,dhsv_closure_b,2,102,9610773.0,16836410.0,4873398.0,4853199.0,9074227.5,16742457.5,58.37,112.8
12960,3,dhsv_closure_b,2,102,9540384.5,16836317.5,4935835.0,4872365.75,9007486.0,16742457.5,55.87,112.8
13020,3,dhsv_closure_b,2,102,9469290.5,16836195.0,5023530.0,4884004.25,8982185.0,16741882.5,53.88,112.79
13080,3,dhsv_closure_b,2,102,9397444.5,16680002.5,5074098.5,4915222.75,8939851.5,15466390.0,51.89,112.59
13140,3,dhsv_closure_b,2,102,9353184.5,15375075.0,4841958.5,4915222.75,8910850.0,12910705.0,50.27,110.04
13200,3,dhsv_closure_b,2,102,9306264.5,13430557.5,4668095.0,4915222.75,8879198.0,11059645.0,48.64,104.43
13260,3,dhsv_closure_b,2,102,9263300.0,12107835.0,4490557.0,4915222.75,8866909.0,10160796.5,47.02,96.96
13320,3,dhsv_closure_b,2,102,9234243.0,11172570.0,4366674.5,4915222.75,8833314.0,9643626.25,45.65,88.37
13380,3,dhsv_closure_b,2,102,9193644.5,10567817.5,4294712.0,4915222.75,8813900.0,9413635.0,44.27,81.21
13440,3,dhsv_closure_b,2,102,9152022.0,10259742.5,4294345.5,4915222.75,8795975.5,9339616.75,43.12,76.2
13500,3,dhsv_closure_b,2,102,9136574.0,10073597.0,4322177.0,4915222.75,8771654.0,9275083.5,41.75,71.96
13560,3,dhsv_closure_b,2,102,9080270.0,9937908.75,4340614.0,4915222.75,8750508.0,9229345.25,40.6,68.31
13620,3,dhsv_closure_b,2,102,9058185.0,9818757.25,4347350.0,4904616.5,8733087.5,9186036.25,39.53,65.0
13680,3,dhsv_closure_b,2,102,9047267.5,9728272.75,4354847.0,4872365.75,8716116.5,9139307.75,38.42,61.98
13740,3,dhsv_closure_b,2,102,9009710.0,9653308.75,4355584.5,4856646.0,8694266.0,9098123.5,37.4,59.49
13800,3,dhsv_closure_b,2,102,8996879.0,9575578.75,4356082.5,4838511.5,8679378.5,9040856.75,36.4,57.12
13860,3,dhsv_closure_b,2,102,8986920.5,9504837.5,4350709.0,4831854.25,8657323.0,8994835.5,35.6,54.88
13920,3,dhsv_closure_b,2,102,8967229.0,9433367.5,4344989.0,4826860.5,8657493.5,8961018.25,34.74,52.89
13980,3,dhsv_closure_b,2,102,8938874.0,9375314.5,4339838.0,4821534.0,8632875.0,8925350.75,33.79,51.08
14040,3,dhsv_closure_b,2,102,8912780.5,9329724.5,4332483.5,4743043.0,8609328.5,8895024.0,32.87,49.46
14100,3,dhsv_closure_b,2,102,8899150.5,9284782.25,4322779.5,4579326.0,8589881.5,8873053.5,32.18,47.83
14160,3,dhsv_closure_b,2,102,8875865.5,9248771.5,4310924.5,4428615.75,8568143.0,8850111.5,31.32,46.33
14220,3,dhsv_closure_b,2,102,8855417.0,9213943.75,4300186.5,4361378.5,8550349.5,8823607.0,30.61,44.96
14280,3,dhsv_closure_b,2,102,8840604.5,9172833.25,4288005.5,4355833.5,8529957.0,8804937.75,29.88,43.69
14340,3,dhsv_closure_b,2,102,8823033.0,9144298.0,4277092.0,4355215.75,8518247.5,8783814.75,29.22,42.43
14400,3,dhsv_closure_b,2,102,8808998.5,9108422.0,4259990.0,4352778.0,8505870.5,8761081.0,28.48,41.18
14460,3,dhsv_closure_b,2,102,8805094.0,9069227.5,4252515.0,4349029.5,8495520.0,8741797.75,27.88,40.07
14520,3,dhsv_closure_b,2,102,8779134.0,9052726.25,4238029.5,4346169.5,8472720.5,8724602.0,27.21,38.97
14580,3,dhsv_closure_b,2,102,8763047.0,9028488.75,4228493.5,4342801.5,8465483.0,8705191.25,26.65,37.91
14640,3,dhsv_closure_b,2,102,8740470.0,9003294.5,4218929.0,4340226.0,8448961.0,8686822.25,26.02,36.9
14700,3,dhsv_closure_b,2,102,8733862.5,8991899.75,4206239.5,4336160.75,8425744.0,8668436.0,25.41,36.0
14760,3,dhsv_closure_b,2,102,8706856.5,8977074.75,4194383.5,4327631.5,8421032.0,8657408.25,24.83,35.17
14820,3,dhsv_closure_b,2,102,8693933.0,8953051.5,4174623.5,4322478.25,8401844.5,8645099.0,24.27,34.27
14880,3,dhsv_closure_b,2,102,8690656.0,8925827.25,4168512.0,4316550.75,8389540.5,8621101.75,23.77,33.33
14940,3,dhsv_closure_b,2,102,8666723.0,8905965.5,4154080.5,4305555.5,8378020.5,8599605.0,23.2,32.52
15000,3,dhsv_closure_b,2,102,8647972.0,8887508.0,4149156.5,4297449.25,8373475.5,8579012.25,22.76,31.75
15060,3,dhsv_closure_b,2,102,8641874.5,8865641.25,4134800.0,4294528.75,8356686.0,8559246.25,22.24,30.96
15120,3,dhsv_closure_b,2,102,8632388.0,8848010.75,4120292.5,4291175.5,8354963.0,8540153.25,21.73,30.24
15180,3,dhsv_closure_b,2,102,8626472.0,8831818.75,4115255.5,4282548.75,8332428.0,8524102.25,21.33,29.55
15240,3,dhsv_closure_b,2,102,8601944.0,8816015.75,4103872.0,4268541.0,8331950.0,8512059.0,20.91,28.85
15300,3,dhsv_closure_b,2,102,8601050.5,8807046.25,4092058.0,4256252.5,8323267.5,8500695.25,20.46,28.18
15360,3,dhsv_closure_b,2,102,8584773.5,8792114.0,4078323.0,4245272.25,8312342.0,8484120.25,20.02,27.55
15420,3,dhsv_closure_b,2,102,8579065.0,8771090.5,4070520.0,4233261.5,8301694.0,8469101.75,19.64,26.93
15480,3,dhsv_closure_b,2,102,8580190.0,8751758.5,4056543.0,4223711.25,8287168.0,8457222.0,19.23,26.34
15540,3,dhsv_closure_b,2,102,8553122.5,8737166.25,4043635.5,4212584.25,8272550.0,8437352.5,18.82,25.71
15600,3,dhsv_closure_b,2,102,8534330.0,8720359.5,4034156.0,4200311.5,8221502.0,8423388.0,18.38,25.12
15660,3,dhsv_closure_b,2,102,8533488.0,8700394.75,4024628.0,4184503.5,8240870.0,8411438.25,17.71,24.55
15720,3,dhsv_closure_b,2,102,8511876.0,8692294.5,4015823.0,4171567.75,8286498.0,8395692.5,17.17,24.02
15780,3,dhsv_closure_b,2,102,8510975.0,8678689.5,4002812.0,4161296.25,8308202.0,8383780.5,16.67,23.48
15840,3,dhsv_closure_b,2,102,8510074.0,8657347.5,3992509.0,4151618.5,8330917.5,8375748.0,16.06,22.98
15900,3,dhsv_closure_b,2,102,8511081.0,8644923.25,3987073.0,4141978.25,8351026.5,8365080.75,15.55,22.5
15960,3,dhsv_closure_b,2,102,8529299.5,8637131.25,3975141.5,4127546.25,8375538.0,8365080.75,15.04,21.99
16020,3,dhsv_closure_b,2,102,8532694.5,8629430.0,3958258.5,4117774.0,8395850.5,8365080.75,14.6,21.53
16080,3,dhsv_closure_b,2,102,8532068.5,8614208.0,3956533.5,4109563.75,8422417.5,8365080.75,14.27,21.12
16140,3,dhsv_closure_b,2,102,8556494.0,8601497.25,3943626.0,4097965.0,8440631.0,8365080.75,13.87,20.68
16200,3,dhsv_closure_b,2,102,8571814.5,8592912.0,3933475.0,4085190.5,8469825.0,8365080.75,13.53,20.24
16260,3,dhsv_closure_b,2,102,8583169.5,8583971.5,3924289.5,4074421.5,8495510.0,8365080.75,13.24,19.83
16320,3,dhsv_closure_b,2,102,8592944.5,8583971.5,3917755.5,4063531.5,8526321.5,8365080.75,12.94,19.43
16380,3,dhsv_closure_b,2,102,8601421.0,8583971.5,3905975.0,4050089.25,8555919.5,8365080.75,12.62,19.03
16440,3,dhsv_closure_b,2,102,8625479.5,8583971.5,3895747.5,4038895.75,8563834.5,8365080.75,12.36,18.6
16500,3,dhsv_closure_b,2,102,8649502.0,8583971.5,3885356.0,4029392.0,8607745.5,8365080.75,12.07,18.05
16560,3,dhsv_closure_b,2,102,8664248.0,8583971.5,3878623.5,4020225.5,8629783.5,8365080.75,11.77,17.44
16620,3,dhsv_closure_b,2,102,8692497.0,8583971.5,3868247.5,4009317.5,8653599.5,8365080.75,11.57,16.92
16680,3,dhsv_closure_b,2,102,8700060.5,8583971.5,3861657.0,3997660.5,8673357.5,8365080.75,11.3,16.36
16740,3,dhsv_closure_b,2,102,8743012.0,8583971.5,3848172.0,3989791.0,8700487.5,8365080.75,11.11,15.81
16800,3,dhsv_closure_b,2,102,8763899.0,8583971.5,3837963.5,3981107.25,8724723.5,8366112.0,10.89,15.3
16860,3,dhsv_closure_b,2,102,8774453.5,8583971.5,3831922.0,3966700.0,8745320.5,8385694.25,10.7,14.82
16920,3,dhsv_closure_b,2,102,8808616.0,8583971.5,3826126.0,3957396.0,8786348.0,8409134.0,10.48,14.43
16980,3,dhsv_closure_b,2,102,8835138.5,8583971.5,3815501.0,3950079.75,8804092.5,8431524.25,10.26,14.07
17040,3,dhsv_closure_b,2,102,8861844.0,8583971.5,3805444.5,3938550.5,8837948.5,8455228.0,10.05,13.7
17100,3,dhsv_closure_b,2,102,8883039.0,8583971.5,3792515.5,3928882.25,8858694.5,8482667.5,9.88,13.38
17160,3,dhsv_closure_b,2,102,8912083.0,8588057.0,3789441.0,3921022.5,8885954.5,8510915.75,9.74,13.09
17220,3,dhsv_closure_b,2,102,8937247.0,8597182.75,3777660.5,3911865.25,8925426.0,8541120.5,9.59,12.78
17280,3,dhsv_closure_b,2,102,8976090.0,8613450.25,3771505.0,3900861.25,8933319.5,8559877.0,9.4,12.49
17340,3,dhsv_closure_b,2,102,8997155.5,8637490.75,3762490.5,3890551.75,8971090.0,8585790.0,9.25,12.22
17400,3,dhsv_closure_b,2,102,9020306.5,8656875.0,3753285.5,3881989.75,8997373.5,8618764.5,9.11,11.92
17460,3,dhsv_closure_b,2,102,9051547.0,8678372.5,3744948.0,3873435.5,9025722.0,8641691.5,8.97,11.67
17520,3,dhsv_closure_b,2,102,9067855.5,8696278.75,3734274.0,3864952.25,9065842.5,8663478.5,8.83,11.44
17580,3,dhsv_closure_b,2,102,9110880.0,8721536.25,3732728.5,3854914.5,9092447.5,8686922.5,8.71,11.2
17640,3,dhsv_closure_b,2,102,9137022.0,8753455.5,3719649.0,3843067.75,9098736.0,8712605.5,8.59,11.0
17700,3,dhsv_closure_b,2,102,9174067.0,8769176.25,3714573.5,3834942.75,9137786.5,8735022.0,8.47,10.79
17760,3,dhsv_closure_b,2,102,9202965.0,8791534.75,3703588.5,3829024.0,9159936.5,8765834.25,8.36,10.59
17820,3,dhsv_closure_b,2,102,9230275.5,8821877.25,3693967.5,3820813.5,9185112.0,8795220.25,8.25,10.37
17880,3,dhsv_closure_b,2,102,9266928.5,8848491.25,3689990.0,3810472.75,9227137.0,8821020.5,8.12,10.16
17940,3,dhsv_closure_b,2,102,9297249.5,8872441.5,3677944.5,3798980.0,9253382.0,8848321.5,8.03,9.97
18000,3,dhsv_closure_b,2,102,9320199.0,8897561.0,3675539.5,3790978.25,9288289.0,8872324.5,7.93,9.81
18060,3,dhsv_closure_b,2,102,9335040.0,8924665.0,3661865.0,3783550.75,9320042.0,8905690.25,7.82,9.66
18120,3,dhsv_closure_b,2,102,9339285.5,8956668.5,3655558.0,3774582.75,9346139.0,8929372.75,7.7,9.5
18180,3,dhsv_closure_b,2,102,9362896.5,8986622.75,3645634.0,3766997.75,9367843.0,8952204.75,7.62,9.32
18240,3,dhsv_closure_b,2,102,9373726.5,9008731.0,3639990.0,3757888.0,9392121.0,8984231.75,7.5,9.18
18300,3,dhsv_closure_b,2,102,9375130.0,9035926.75,3630217.5,3749116.75,9413825.0,9011547.75,7.38,9.04
18360,3,dhsv_closure_b,2,102,9384224.5,9059701.25,3623475.0,3739611.0,9438043.0,9045782.25,7.29,8.9
18420,3,dhsv_closure_b,2,102,9397842.5,9089367.75,3617821.5,3733501.25,9457191.0,9079145.0,7.2,8.77
18480,3,dhsv_closure_b,2,102,9403857.0,9123951.0,3611392.0,3726188.75,9482738.5,9095591.75,7.11,8.65
18540,3,dhsv_closure_b,2,102,9409591.5,9155544.5,3604914.0,3717111.25,9502399.5,9118261.25,7.02,8.53
18600,3,dhsv_closure_b,2,102,9422815.5,9188516.0,3598134.0,3709081.0,9528784.5,9148861.5,6.92,8.41
18660,3,dhsv_closure_b,2,102,9428458.5,9216620.25,3588021.0,3698778.0,9550371.0,9172524.25,6.83,8.31
18720,3,dhsv_closure_b,2,102,9446798.5,9248602.0,3582225.0,3691978.75,9566384.5,9206124.5,6.77,8.19
18780,3,dhsv_closure_b,2,102,9450915.0,9282089.0,3574744.0,3683967.25,9578982.5,9240259.5,6.76,8.07
18840,3,dhsv_closure_b,2,102,9474259.5,9308724.25,3568538.0,3676742.0,9621135.0,9270835.5,6.71,7.98
18900,3,dhsv_closure_b,2,102,9477876.0,9327619.5,3559441.0,3668702.25,9631549.0,9304165.5,6.71,7.87
18960,3,dhsv_closure_b,2,102,9502421.0,9337162.75,3550464.0,3658711.5,9644563.0,9333090.5,6.71,7.76
19020,3,dhsv_closure_b,2,102,9524678.0,9351091.0,3543067.5,3650596.0,9668841.0,9356991.0,6.71,7.66
19080,3,dhsv_closure_b,2,102,9542191.0,9368311.5,3535596.5,3642812.0,9690162.0,9379982.0,6.71,7.56
19140,3,dhsv_closure_b,2,2,9549319.0,9374428.25,3531783.0,3635103.75,9712844.5,9402973.0,6.71,7.44
19200,3,dhsv_closure_b,2,2,9577066.0,9379677.25,3521808.5,3626846.25,9732955.5,9425934.0,6.71,7.34
19260,3,dhsv_closure_b,2,2,9587545.5,9391033.5,3509611.5,3620648.25,9771830.5,9447617.0,6.71,7.25
0,4,severe_slug_a,3,0,14722790.0,14722790.0,5996355.0,5996355.0,14048760.0,14048760.0,117.22,117.22
60,4,severe_slug_a,3,0,14722790.0,14722790.0,6016497.0,6006426.0,14055075.0,14051917.5,117.23,117.22
120,4,severe_slug_a,3,0,14722790.0,14722790.0,6042617.0,6016497.0,14063055.0,14055075.0,117.24,117.23
180,4,severe_slug_a,3,0,14742740.0,14722790.0,6013689.5,6015093.25,14071035.0,14059065.0,117.26,117.24
240,4,severe_slug_a,3,0,14742740.0,14722790.0,6028120.5,6016497.0,14079015.0,14063055.0,117.21,117.23
300,4,severe_slug_a,3,0,14742740.0,14732765.0,6003463.5,6015093.25,14090885.0,14067045.0,117.2,117.22
360,4,severe_slug_a,3,0,14742740.0,14742740.0,6024516.0,6016497.0,14110835.0,14071035.0,117.22,117.22
420,4,severe_slug_a,3,0,14742740.0,14742740.0,6025504.5,6020506.5,14127315.0,14075025.0,117.3,117.22
480,4,severe_slug_a,3,0,14742740.0,14742740.0,6033841.0,6024516.0,14136595.0,14079015.0,117.21,117.22
540,4,severe_slug_a,3,0,14742740.0,14742740.0,6047941.5,6025010.25,14147685.0,14084950.0,117.17,117.22
600,4,severe_slug_a,3,0,14742740.0,14742740.0,6064806.0,6025504.5,14165780.0,14090885.0,117.21,117.22
660,4,severe_slug_a,3,0,14742740.0,14742740.0,6037524.5,6026812.5,14175755.0,14100860.0,117.24,117.22
720,4,severe_slug_a,3,0,14742740.0,14742740.0,6024419.5,6025504.5,14187255.0,14110835.0,117.28,117.22
